id,title,overview,release_date,popularity,vote_average,vote_count
76649,Pompeii,"In 79 A.D., Milo, a slave turned gladiator, finds himself in a race against time to save his true love Cassia, the beautiful daughter of a wealthy merchant who has been unwillingly betrothed to a corrupt Roman Senator. As Mount Vesuvius erupts in a torrent of blazing lava, Milo must fight his way out of the arena in order to save his beloved as the once magnificent Pompeii crumbles around him.",2014-02-18,3.6504,5.5,3377
14919,Batman: Mask of the Phantasm,"Andrea Beaumont leaves her father to return to Gotham, rekindling an old romance with Bruce Wayne. At the same time, a mysterious figure begins to hunt down Gotham's criminals, wrongly implicating Batman in the murders. Now on the run from the law, Batman must find and stop the culprit, while also navigating his relationship with Andrea.",1993-12-25,3.7157,7.5,1237
65057,The Descendants,"With his wife Elizabeth on life support after a boating accident, Hawaiian land baron Matt King takes his daughters on a trip from Oahu to Kauai to confront a young real estate broker, who was having an affair with Elizabeth before her misfortune.",2011-09-09,2.5949,6.836,3054
25769,Carriers,"A deadly virus has spread across the globe. Contagion is everywhere, no one is safe, and no one can be trusted. Four friends race through the back roads of the American West on their way to a secluded utopian beach in the Gulf of Mexico where they could peacefully wait out the pandemic. Their plans take a grim turn when their car breaks down on an isolated road starting a chain of events that will seal their fates.",2009-09-04,3.5949,6.052,1489
2140,Kiss of the Dragon,"Liu Jian, an elite Chinese police officer, comes to Paris to arrest a Chinese drug lord. When Jian is betrayed by a French officer and framed for murder, he must go into hiding and find new allies.",2001-07-06,3.6764,6.9,1323
2140,Kiss of the Dragon,"Liu Jian, an elite Chinese police officer, comes to Paris to arrest a Chinese drug lord. When Jian is betrayed by a French officer and framed for murder, he must go into hiding and find new allies.",2001-07-06,3.6764,6.9,1323
1440,Little Children,"The lives of two lovelorn spouses from separate marriages, a registered sex offender, and a disgraced ex-police officer intersect as they struggle to resist their vulnerabilities and temptations.",2006-10-06,3.8155,7.078,1137
934763,Molester Diary: A Man Who Kept Stroking Ass 4,"This is a criminal act. But somehow tears don't stop !! Chapter 4 Ah! A man and a woman ── rubbing encounter ──. Chikan [Molester]? A man who plays pranks on a woman. ?? Stupid (Kojien) Crowded trains are paradise with ass strokes! Even today, the fingers of the ""stupid"" crawl around the crotch of the beautiful woman. Fascinated by the leader Kawasaki and the chewing gum man, Chicago, an American, volunteered to become a disciple. Furthermore, even the detective Sakurada Gate joined the group, and the Japan-US exchange of unrelenting acts began. The fourth in the series, which welcomed a unique actress Hitomi Shimizu as a heroine, jumps up the index at once by stroking her ass. Molester friends gathered because of the love of a chewing gum man. While tears and laughter are mixed, Ah! A man and a woman ── rubbing encounter ──.",1996-01-01,3.9037,0.0,0
4836,Layer Cake,"When a seemingly straight-forward drug deal goes awry, XXXX has to break his die-hard rules and turn up the heat, not only to outwit the old regime and come out on top, but to save his own skin...",2004-09-30,3.3171,6.916,2354
357458,Young Mother: What's Wrong With My Age?,"Father, son and even grandson, are all mesmerized by this 29-year-old sexy mom.  Yong-tae is a dying cancer patient whose wife passed away. Seong-min is a nuisance of a son who is of no use. Yeong-chan is Yong-tae’s grandson who is addicted to porn.  A sexy mom comes into the lives of these three men one day. Jin-hee brings positive feelings into the house and prescribes her personal methods of treatment for the three men. Who will get it on with mom?",2015-04-30,5.3962,5.4,5
12100,Windtalkers,"Joe Enders is a gung-ho Marine assigned to protect a ""windtalker"" - one of several Navajo Indians who were used to relay messages during World War II because their spoken language was indecipherable to Japanese code breakers.",2002-06-07,3.9131,6.329,1403
10911,The Guns of Navarone,"A team of allied saboteurs are assigned an impossible mission: infiltrate an impregnable Nazi-held island and destroy the two enormous long-range field guns that prevent the rescue of 2,000 trapped British soldiers.",1961-04-27,3.4435,7.309,862
14534,Rudy,"Rudy grew up in a steel mill town where most people ended up working, but wanted to play football at Notre Dame instead. There were only a couple of problems. His grades were a little low, his athletic skills were poor, and he was only half the size of the other players. But he had the drive and the spirit of 5 people and has set his sights upon joining the team.",1993-09-17,4.1495,7.34,748
1240475,Hunt the Wicked,"The film tells the story of narcotics police officer Huang Mingjin and the ""mysterious figure"" Wei Yunzhou. Through completely different means and methods, in the process of calculating and wrestling with each other, they tear apart the facade of urban tranquility, exposing the underground drug network woven by the hidden hand ""Long Wang"", and ultimately eradicate the darkness with the sword of justice, revealing the dawn of light.",2024-07-18,3.7994,7.385,13
1088615,Anaagarigam,Story of a newly married professor who suffers his whole life for having an affair with his student.,2011-11-26,5.9915,8.0,2
442062,Goosebumps 2: Haunted Halloween,"Be careful what you wish for. With their after school junk business, best friends Sonny and Sam hope to find treasure in other people’s trash. But when cleaning out the old Stine house, they open a locked book that frees a supernatural nightmare – Slappy! Now, with the help of Sonny’s sister Sarah, they’re in a race against time to get the sinister dummy and all the creatures he’s brought to life back into the pages before he unleashes total pandemonium!",2018-10-11,3.5161,6.096,1621
11281,Halloween II,"After failing to kill stubborn survivor Laurie and taking a bullet or six from former psychiatrist Dr. Sam Loomis, Michael Myers has followed Laurie to the Haddonfield Memorial Hospital, where she's been admitted for Myers' attempt on her life. The institution proves to be particularly suited to serial killers, however, as Myers cuts, stabs and slashes his way through hospital staff to reach his favorite victim.",1981-10-30,4.0501,6.591,2231
606,Out of Africa,"Tells the life story of Danish author Karen Blixen, who at the beginning of the 20th century moved to Africa to build a new life for herself. The film is based on her 1937 autobiographical novel.",1985-12-20,3.6547,7.157,1526
26550,Little Lips,"A writer returns home to his estate after service in World War I. He has developed a very bad case of depression due to a war wound concerning his genitalia. He contemplates suicide, but recovers after becoming interested in his caretaker's 12 year-old war orphan niece, who now lives in the manor.",1978-02-08,3.9941,5.172,29
1273,TMNT,"After the defeat of their old arch nemesis, The Shredder, the Turtles have grown apart as a family. Struggling to keep them together, their rat sensei, Splinter, becomes worried when strange things begin to brew in New York City.",2007-03-23,3.682,6.2,1200
460555,Operation Red Sea,"A squad of the Jiaolong Commando Unit - Sea Dragon, a spec ops team of the Chinese Navy, carries out a hostage rescue operation in the nation of Yewaire, on the Arabian Peninsula, and fiercely fights against local rebel groups and Zaka, a terrorist organization.",2018-02-16,4.1517,7.4,432
518896,Warriors of Future,"When a meteor carrying a destructive plant strikes the world, a suicide squad is given hours to save their post-apocalyptic city from total collapse.",2022-08-05,3.8919,7.001,487
239678,This Is Where I Leave You,"When their father passes away, four grown, world-weary siblings return to their childhood home and are requested -- with an admonition -- to stay there together for a week, along with their free-speaking mother and a collection of spouses, exes and might-have-beens. As the brothers and sisters re-examine their shared history and the status of each tattered relationship among those who know and love them best, they reconnect in hysterically funny and emotionally significant ways.",2014-09-10,3.5156,6.627,1471
